nodeId:ID(Intersection),longitude:double,latitude:double,:LABEL
2632,-43.5088339,-22.6505096,Intersection
2633,-43.5088930,-22.6507868,Intersection
2634,-43.5089144,-22.6509180,Intersection
2635,-43.5089573,-22.6510319,Intersection
2636,-43.5090619,-22.6511259,Intersection
2637,-43.5091800,-22.6511828,Intersection
2638,-43.5094026,-22.6512497,Intersection
2639,-43.5096628,-22.6512893,Intersection
2640,-43.5099229,-22.6512819,Intersection
2641,-43.5106995,-22.6512226,Intersection
2642,-43.5108380,-22.6512079,Intersection
2643,-43.5110434,-22.6512090,Intersection
2644,-43.5112194,-22.6512362,Intersection
2645,-43.5114008,-22.6512794,Intersection
2646,-43.5115242,-22.6512880,Intersection
2647,-43.5117146,-22.6512744,Intersection
2648,-43.5118353,-22.6512398,Intersection
2649,-43.5119721,-22.6511779,Intersection
2650,-43.5121357,-22.6510616,Intersection
2651,-43.5122940,-22.6509353,Intersection
2652,-43.5128358,-22.6504551,Intersection
2653,-43.5132945,-22.6500095,Intersection
2654,-43.5133642,-22.6499501,Intersection
2655,-43.5134728,-22.6499093,Intersection
2656,-43.5136619,-22.6498524,Intersection
2657,-43.5139248,-22.6497991,Intersection
2658,-43.5140254,-22.6497509,Intersection
2659,-43.5140857,-22.6497063,Intersection
2660,-43.5142131,-22.6495714,Intersection
2661,-43.5142829,-22.6494712,Intersection
2662,-43.5143405,-22.6494315,Intersection
2663,-43.5144156,-22.6494117,Intersection
2664,-43.5144907,-22.6494117,Intersection
2665,-43.5145471,-22.6494291,Intersection
2666,-43.5147858,-22.6495863,Intersection
2667,-43.5150875,-22.6497905,Intersection
2668,-43.5152578,-22.6498660,Intersection
2669,-43.5154107,-22.6499105,Intersection
2670,-43.5155341,-22.6499736,Intersection
2671,-43.5156226,-22.6500541,Intersection
2672,-43.5158265,-22.6503487,Intersection
2673,-43.5159767,-22.6505120,Intersection
2674,-43.5160732,-22.6505665,Intersection
2675,-43.5161483,-22.6505863,Intersection
2676,-43.5164058,-22.6505863,Intersection
2677,-43.5166097,-22.6505863,Intersection
2678,-43.5167840,-22.6506457,Intersection
2679,-43.5169181,-22.6507150,Intersection
2680,-43.5171515,-22.6508734,Intersection
2681,-43.5173674,-22.6509310,Intersection
2682,-43.5175296,-22.6508995,Intersection
2683,-43.5176746,-22.6508115,Intersection
2684,-43.5177899,-22.6507175,Intersection
2685,-43.5178582,-22.6506086,Intersection
2686,-43.5179623,-22.6504173,Intersection
2687,-43.5180179,-22.6502519,Intersection
2688,-43.5180619,-22.6500140,Intersection
2689,-43.5179807,-22.6497854,Intersection
2690,-43.5178984,-22.6495524,Intersection
2691,-43.5178596,-22.6494055,Intersection
2692,-43.5178566,-22.6492278,Intersection
2693,-43.5178952,-22.6490678,Intersection
2694,-43.5179615,-22.6486679,Intersection
2695,-43.5180044,-22.6484476,Intersection
2696,-43.5180179,-22.6482000,Intersection
2697,-43.5180232,-22.6480193,Intersection
2698,-43.5180286,-22.6477669,Intersection
2699,-43.5179937,-22.6475366,Intersection
2700,-43.5179280,-22.6473597,Intersection
2701,-43.5177416,-22.6470936,Intersection
2702,-43.5175243,-22.6468930,Intersection
2703,-43.5173741,-22.6467841,Intersection
2704,-43.5172534,-22.6466950,Intersection
2705,-43.5171703,-22.6466133,Intersection
2706,-43.5171299,-22.6464715,Intersection
2707,-43.5171027,-22.6462536,Intersection
2708,-43.5170981,-22.6461278,Intersection
2709,-43.5171095,-22.6459770,Intersection
2710,-43.5169476,-22.6457147,Intersection
2711,-43.5169503,-22.6454102,Intersection
2712,-43.5170307,-22.6452469,Intersection
2713,-43.5170978,-22.6450761,Intersection
2714,-43.5170459,-22.6449419,Intersection
2715,-43.5169959,-22.6448607,Intersection
2716,-43.5169029,-22.6447995,Intersection
2717,-43.5167530,-22.6447534,Intersection
2718,-43.5164284,-22.6446319,Intersection
2719,-43.5162173,-22.6444957,Intersection
2720,-43.5161242,-22.6444223,Intersection
2721,-43.5160515,-22.6443155,Intersection
2722,-43.5159040,-22.6441038,Intersection
2723,-43.5158086,-22.6440096,Intersection
2724,-43.5156012,-22.6439015,Intersection
2725,-43.5155502,-22.6438706,Intersection
2726,-43.5155153,-22.6438087,Intersection
2727,-43.5154908,-22.6437246,Intersection
2728,-43.5154635,-22.6436115,Intersection
2729,-43.5154402,-22.6435673,Intersection
2730,-43.5153977,-22.6435214,Intersection
2731,-43.5153341,-22.6434899,Intersection
2732,-43.5150004,-22.6433726,Intersection
2733,-43.5147983,-22.6432636,Intersection
2734,-43.5145229,-22.6430165,Intersection
2735,-43.5144304,-22.6429348,Intersection
2736,-43.5143513,-22.6428927,Intersection
2737,-43.5142453,-22.6428841,Intersection
2738,-43.5141689,-22.6428878,Intersection
2739,-43.5140924,-22.6429249,Intersection
2740,-43.5140012,-22.6430277,Intersection
2741,-43.5138269,-22.6432443,Intersection
2742,-43.5137290,-22.6433755,Intersection
2743,-43.5136780,-22.6434349,Intersection
2744,-43.5136029,-22.6434869,Intersection
2745,-43.5134916,-22.6435153,Intersection
2746,-43.5133186,-22.6435116,Intersection
2747,-43.5130759,-22.6434831,Intersection
2748,-43.5129431,-22.6434918,Intersection
2749,-43.5126461,-22.6435591,Intersection
2750,-43.5125247,-22.6435685,Intersection
2751,-43.5124469,-22.6435611,Intersection
2752,-43.5124040,-22.6435438,Intersection
2753,-43.5123637,-22.6435104,Intersection
2754,-43.5123248,-22.6434287,Intersection
2755,-43.5121317,-22.6429522,Intersection
2756,-43.5120244,-22.6427653,Intersection
2757,-43.5119346,-22.6426105,Intersection
2758,-43.5118803,-22.6424961,Intersection
2759,-43.5118420,-22.6423797,Intersection
2760,-43.5118293,-22.6423101,Intersection
2761,-43.5117267,-22.6416352,Intersection
2762,-43.5117146,-22.6415176,Intersection
2763,-43.5117254,-22.6413901,Intersection
2764,-43.5117871,-22.6411550,Intersection
2765,-43.5118745,-22.6407071,Intersection
2766,-43.5118941,-22.6405895,Intersection
2767,-43.5120350,-22.6401974,Intersection
2768,-43.5121699,-22.6400107,Intersection
2769,-43.5123657,-22.6398981,Intersection
2770,-43.5125070,-22.6397144,Intersection
2771,-43.5126482,-22.6395603,Intersection
2772,-43.5128890,-22.6395514,Intersection
2773,-43.5130078,-22.6394981,Intersection
2774,-43.5130688,-22.6394033,Intersection
2775,-43.5132294,-22.6392907,Intersection
2776,-43.5133225,-22.6392640,Intersection
2777,-43.5117268,-22.6402419,Intersection
2778,-43.5114475,-22.6398863,Intersection
2779,-43.5112388,-22.6398003,Intersection
2780,-43.5109627,-22.6397115,Intersection
2781,-43.5107861,-22.6396314,Intersection
2782,-43.5107186,-22.6395040,Intersection
2783,-43.5107058,-22.6393470,Intersection
2784,-43.5108182,-22.6391158,Intersection
2785,-43.5108053,-22.6389232,Intersection
2786,-43.5108856,-22.6387069,Intersection
2787,-43.5110911,-22.6385410,Intersection
2788,-43.5111489,-22.6384135,Intersection
2789,-43.5110847,-22.6382832,Intersection
2790,-43.5109145,-22.6381528,Intersection
2791,-43.5105742,-22.6378683,Intersection
2792,-43.5101536,-22.6373349,Intersection
2793,-43.5100593,-22.6372019,Intersection
2794,-43.5098132,-22.6368549,Intersection
2795,-43.5097073,-22.6367749,Intersection
2796,-43.5096752,-22.6366889,Intersection
2797,-43.5096559,-22.6365911,Intersection
2798,-43.5095917,-22.6364252,Intersection
2799,-43.5093734,-22.6362385,Intersection
2800,-43.5091936,-22.6361229,Intersection
2801,-43.5090716,-22.6359422,Intersection
2802,-43.5089335,-22.6356251,Intersection
2803,-43.5088147,-22.6354947,Intersection
2804,-43.5086735,-22.6353436,Intersection
2805,-43.5079789,-22.6348947,Intersection
2806,-43.5075498,-22.6346098,Intersection
2807,-43.5070844,-22.6343897,Intersection
2808,-43.5068188,-22.6343499,Intersection
2809,-43.5066371,-22.6341928,Intersection
2810,-43.5064532,-22.6340377,Intersection
2811,-43.5062807,-22.6339392,Intersection
2812,-43.5060264,-22.6338869,Intersection
2813,-43.5058221,-22.6338009,Intersection
2814,-43.5054498,-22.6336103,Intersection
2815,-43.5052409,-22.6334175,Intersection
2816,-43.5051705,-22.6331912,Intersection
2817,-43.5052614,-22.6330235,Intersection
2818,-43.5055747,-22.6326338,Intersection
2819,-43.5059946,-22.6324934,Intersection
2820,-43.5061558,-22.6325185,Intersection
2821,-43.5064601,-22.6326128,Intersection
2822,-43.5066621,-22.6327239,Intersection
2823,-43.5067143,-22.6327155,Intersection
2824,-43.5067506,-22.6326610,Intersection
2825,-43.5066190,-22.6324871,Intersection
2826,-43.5065645,-22.6323341,Intersection
2827,-43.5065622,-22.6322440,Intersection
2828,-43.5066439,-22.6321078,Intersection
2829,-43.5067143,-22.6319968,Intersection
2830,-43.5117307,-22.6422887,Intersection
2831,-43.5116261,-22.6422702,Intersection
2832,-43.5114947,-22.6422924,Intersection
2833,-43.5113472,-22.6423655,Intersection
2834,-43.5112265,-22.6424694,Intersection
2835,-43.5111568,-22.6425764,Intersection
2836,-43.5110816,-22.6427516,Intersection
2837,-43.5109770,-22.6429348,Intersection
2838,-43.5109167,-22.6429980,Intersection
2839,-43.5107397,-22.6431143,Intersection
2840,-43.5106377,-22.6431749,Intersection
2841,-43.5105613,-22.6431985,Intersection
2842,-43.5104567,-22.6432170,Intersection
2843,-43.5104030,-22.6432133,Intersection
2844,-43.5103413,-22.6431824,Intersection
2845,-43.5102233,-22.6430957,Intersection
2846,-43.5101026,-22.6429967,Intersection
2847,-43.5100396,-22.6429645,Intersection
2848,-43.5098438,-22.6429064,Intersection
2849,-43.5096829,-22.6428420,Intersection
2850,-43.5095514,-22.6427826,Intersection
2851,-43.5093851,-22.6426786,Intersection
2852,-43.5092416,-22.6425474,Intersection
2853,-43.5091048,-22.6423283,Intersection
2854,-43.5089305,-22.6420164,Intersection
2855,-43.5088339,-22.6417095,Intersection
2856,-43.5087481,-22.6414743,Intersection
2857,-43.5085925,-22.6411946,Intersection
2858,-43.5084879,-22.6410510,Intersection
2859,-43.5082895,-22.6408257,Intersection
2860,-43.5081553,-22.6407440,Intersection
2861,-43.5079891,-22.6406301,Intersection
2862,-43.5078764,-22.6405187,Intersection
2863,-43.5077798,-22.6403999,Intersection
2864,-43.5077151,-22.6401836,Intersection
2865,-43.5077174,-22.6400998,Intersection
2866,-43.5077405,-22.6398386,Intersection
2867,-43.5076634,-22.6394238,Intersection
2868,-43.5074804,-22.6390623,Intersection
2869,-43.5072332,-22.6389971,Intersection
2870,-43.5068190,-22.6389141,Intersection
2871,-43.5066617,-22.6387630,Intersection
2872,-43.5063246,-22.6385467,Intersection
2873,-43.5060035,-22.6381940,Intersection
2874,-43.5059233,-22.6380429,Intersection
2875,-43.5057884,-22.6377703,Intersection
2876,-43.5052426,-22.6368368,Intersection
2877,-43.5051399,-22.6367805,Intersection
2878,-43.5049440,-22.6367776,Intersection
2879,-43.5046711,-22.6367479,Intersection
2880,-43.5044753,-22.6366591,Intersection
2881,-43.5041574,-22.6365642,Intersection
2882,-43.5038524,-22.6364990,Intersection
2883,-43.5036501,-22.6364872,Intersection
2884,-43.5033708,-22.6365257,Intersection
2885,-43.5032103,-22.6365702,Intersection
2886,-43.5030433,-22.6365553,Intersection
2887,-43.5028603,-22.6364516,Intersection
2888,-43.5025136,-22.6361731,Intersection
2889,-43.5021187,-22.6359982,Intersection
2890,-43.5016210,-22.6357464,Intersection
2891,-43.5012293,-22.6355004,Intersection
2892,-43.5009083,-22.6350470,Intersection
2893,-43.5008184,-22.6347359,Intersection
2894,-43.5004941,-22.6346914,Intersection
2895,-43.5004267,-22.6345788,Intersection
2896,-43.5001409,-22.6344158,Intersection
2897,-49.0624738,-24.9647773,Intersection
2898,-49.0625060,-24.9645718,Intersection
2899,-49.0625677,-24.9642849,Intersection
2900,-49.0625462,-24.9635043,Intersection
2901,-49.0624979,-24.9633487,Intersection
2902,-49.0624775,-24.9630104,Intersection
2903,-49.0627232,-24.9619651,Intersection
2904,-49.0631001,-24.9611553,Intersection
2905,-49.0633924,-24.9604672,Intersection
2906,-49.0634434,-24.9601754,Intersection
2907,-49.0636177,-24.9598143,Intersection
2908,-49.0639812,-24.9595249,Intersection
2909,-49.0641354,-24.9592659,Intersection
2910,-49.0641569,-24.9589413,Intersection
2911,-49.0640093,-24.9585923,Intersection
2912,-49.0639409,-24.9582665,Intersection
2913,-49.0639940,-24.9580918,Intersection
2914,-49.0642787,-24.9577164,Intersection
2915,-49.0645428,-24.9575336,Intersection
2916,-49.0649039,-24.9573521,Intersection
2917,-49.0650614,-24.9571201,Intersection
2918,-49.0651681,-24.9566895,Intersection
2919,-49.0651774,-24.9552681,Intersection
2920,-49.0651158,-24.9543270,Intersection
2921,-49.0649803,-24.9538163,Intersection
2922,-49.0650406,-24.9534503,Intersection
2923,-49.0652314,-24.9530784,Intersection
2924,-49.0655579,-24.9527345,Intersection
2925,-49.0659294,-24.9523820,Intersection
2926,-49.0662047,-24.9517906,Intersection
2927,-49.0661994,-24.9514355,Intersection
2928,-49.0661310,-24.9510760,Intersection
2929,-49.0661323,-24.9507352,Intersection
2930,-49.0663147,-24.9505260,Intersection
2931,-49.0667818,-24.9502067,Intersection
2932,-49.0670459,-24.9500326,Intersection
2933,-49.0672043,-24.9498280,Intersection
2934,-49.0673244,-24.9495276,Intersection
2935,-49.0676653,-24.9492054,Intersection
2936,-49.0678328,-24.9490413,Intersection
2937,-49.0685314,-24.9483569,Intersection
2938,-49.0686738,-24.9481632,Intersection
2939,-49.0686421,-24.9479194,Intersection
2940,-49.0681597,-24.9473673,Intersection
2941,-49.0680806,-24.9472239,Intersection
2942,-49.0680555,-24.9466544,Intersection
2943,-49.0681963,-24.9463030,Intersection
2944,-49.0682266,-24.9455720,Intersection
2945,-49.0683411,-24.9453691,Intersection
2946,-49.0686388,-24.9452341,Intersection
2947,-49.0689542,-24.9451920,Intersection
2948,-49.0694999,-24.9453354,Intersection
2949,-49.0701690,-24.9455478,Intersection
2950,-49.0705359,-24.9456581,Intersection
2951,-49.0707020,-24.9456437,Intersection
2952,-49.0709724,-24.9455430,Intersection
2953,-49.0711869,-24.9453278,Intersection
2954,-49.0712768,-24.9450517,Intersection
2955,-49.0712553,-24.9447951,Intersection
2956,-49.0709174,-24.9446067,Intersection
2957,-49.0702012,-24.9443999,Intersection
2958,-49.0698203,-24.9442638,Intersection
2959,-49.0695736,-24.9440218,Intersection
2960,-49.0693971,-24.9436789,Intersection
2961,-49.0691552,-24.9434819,Intersection
2962,-49.0689500,-24.9432423,Intersection
2963,-49.0688105,-24.9429079,Intersection
2964,-49.0686898,-24.9428082,Intersection
2965,-49.0684725,-24.9427839,Intersection
2966,-49.0680380,-24.9428131,Intersection
2967,-49.0671977,-24.9427154,Intersection
2968,-49.0660509,-24.9425505,Intersection
2969,-49.0656160,-24.9426075,Intersection
2970,-49.0654242,-24.9426209,Intersection
2971,-49.0646584,-24.9423583,Intersection
2972,-49.0642749,-24.9422622,Intersection
2973,-49.0641274,-24.9420859,Intersection
2974,-49.0641386,-24.9411463,Intersection
2975,-49.0641209,-24.9401849,Intersection
2976,-49.0638735,-24.9395198,Intersection
2977,-49.0636080,-24.9392481,Intersection
2978,-49.0631485,-24.9389356,Intersection
2979,-49.0626183,-24.9386471,Intersection
2980,-49.0625123,-24.9384388,Intersection
2981,-49.0623974,-24.9376376,Intersection
2982,-49.0621058,-24.9367482,Intersection
2983,-49.0621677,-24.9364357,Intersection
2984,-49.0626890,-24.9361473,Intersection
2985,-49.0630513,-24.9359310,Intersection
2986,-49.0631308,-24.9357226,Intersection
2987,-49.0628746,-24.9353861,Intersection
2988,-49.0616198,-24.9344246,Intersection
2989,-49.0608157,-24.9339038,Intersection
2990,-49.0607009,-24.9337756,Intersection
2991,-49.0606567,-24.9334951,Intersection
2992,-49.0606655,-24.9332387,Intersection
2993,-49.0605860,-24.9329022,Intersection
2994,-49.0606302,-24.9323333,Intersection
2995,-49.0605506,-24.9320368,Intersection
2996,-49.0601707,-24.9318285,Intersection
2997,-49.0595698,-24.9316843,Intersection
2998,-49.0592075,-24.9311955,Intersection
2999,-49.0591722,-24.9303301,Intersection
3000,-49.0590397,-24.9299936,Intersection
3001,-49.0588541,-24.9297933,Intersection
3002,-49.0584303,-24.9294603,Intersection
3003,-49.0582271,-24.9291238,Intersection
3004,-49.0578295,-24.9287792,Intersection
3005,-49.0575025,-24.9283545,Intersection
3006,-49.0569812,-24.9281702,Intersection
3007,-49.0565471,-24.9279521,Intersection
3008,-49.0563273,-24.9278417,Intersection
3009,-49.0557883,-24.9274330,Intersection
3010,-49.0553995,-24.9269683,Intersection
3011,-49.0550638,-24.9264795,Intersection
3012,-49.0545778,-24.9265035,Intersection
3013,-49.0541360,-24.9265035,Intersection
3014,-49.0538444,-24.9265436,Intersection
3015,-49.0535616,-24.9266958,Intersection
3016,-49.0533672,-24.9271365,Intersection
3017,-49.0532347,-24.9274250,Intersection
3018,-49.0529519,-24.9275292,Intersection
3019,-49.0525985,-24.9276494,Intersection
3020,-49.0524748,-24.9277936,Intersection
3021,-49.0525278,-24.9282984,Intersection
3022,-49.0527310,-24.9286831,Intersection
3023,-49.0529696,-24.9289635,Intersection
3024,-49.0530403,-24.9293962,Intersection
3025,-49.0528901,-24.9298449,Intersection
3026,-49.0527752,-24.9300933,Intersection
3027,-49.0523952,-24.9303818,Intersection
3028,-49.0521122,-24.9306414,Intersection
3029,-49.0520415,-24.9306814,Intersection
3030,-49.0519709,-24.9305532,Intersection
3031,-49.0522978,-24.9302808,Intersection
3032,-49.0525540,-24.9299843,Intersection
3033,-49.0526159,-24.9297119,Intersection
3034,-49.0524480,-24.9293273,Intersection
3035,-49.0519885,-24.9290708,Intersection
3036,-49.0517058,-24.9290388,Intersection
3037,-49.0513346,-24.9289346,Intersection
3038,-49.0510165,-24.9285420,Intersection
3039,-49.0506101,-24.9283016,Intersection
3040,-49.0504422,-24.9280532,Intersection
3041,-49.0505924,-24.9276205,Intersection
3042,-49.0507161,-24.9272118,Intersection
3043,-49.0506631,-24.9269795,Intersection
3044,-49.0503803,-24.9267952,Intersection
3045,-49.0499916,-24.9267471,Intersection
3046,-49.0493377,-24.9262342,Intersection
3047,-49.0485954,-24.9257775,Intersection
3048,-49.0482155,-24.9256252,Intersection
3049,-49.0472170,-24.9255772,Intersection
3050,-49.0466603,-24.9256413,Intersection
3051,-49.0463776,-24.9257775,Intersection
3052,-49.0461301,-24.9258656,Intersection
3053,-49.0458032,-24.9257454,Intersection
3054,-49.0455204,-24.9256172,Intersection
3055,-49.0452465,-24.9257214,Intersection
3056,-49.0447782,-24.9260499,Intersection
3057,-49.0440271,-24.9260580,Intersection
3058,-49.0429933,-24.9260740,Intersection
3059,-49.0424278,-24.9261541,Intersection
3060,-49.0416679,-24.9264746,Intersection
3061,-49.0412614,-24.9269554,Intersection
3062,-49.0410052,-24.9272920,Intersection
3063,-49.0408549,-24.9277006,Intersection
3064,-49.0405810,-24.9279250,Intersection
3065,-49.0400509,-24.9280612,Intersection
3066,-49.0396002,-24.9283657,Intersection
3067,-49.0392114,-24.9287744,Intersection
3068,-49.0390259,-24.9291830,Intersection
3069,-49.0389552,-24.9297519,Intersection
